id,content,response
US-0014001-A,"Title: IMPROVEMENT IN BREECH-LOADING FIRE-ARMS
Authors: GILBERT SMITH
Invention_Date: December 25, 1855
City: BUTTERMILK FALLS, NEW YORK",
US-0014017-A,"Title: Improvement in Repeating Fire-Arms
Authors: Benjamin Groomes
Invention_Date: January 1, 1856
City: Cumberland Township, Greene County, Pennsylvania",
US-0014034-A,"Title: Improvement in Repeating Magazine Fire-Arms
Authors: John C. Smith
Invention_Date: January 1, 1856
City: Camden, New Jersey",
US-0014057-A,"Title: Improvement in Breech-Loading Fire-Arms
Authors: L. H. Gibbs
Invention_Date: January 8, 1856
City: New York, N.Y.",
US-0014077-A,"Title: Improvement in Fire-Arms
Authors: James H. Merrill
Invention_Date: January 8, 1856
City: Baltimore",
US-0014095-A,"Title: FIREARM
Authors: JOSEPH C. DAY
Invention_Date: January 15, 1856
City: HACKETTSTOWN, NEW JERSEY",
US-0014118-A,"Title: Improvement in Revolving Fire-Arms
Authors: Eben T. Starr
Invention_Date: January 15, 1856
City: New York",
US-0014215-A,"Title: IMPROVEMENT IN MANY-CHAMBERED BREECH-LOADING CANNONS
Authors: CHAS. C. TERREL, SAM'L. CRAWFORD
Invention_Date: February 5, 1866
City: SHULLSBURG, WISCONSIN",
US-0014253-A,"Title: Improvement in Breech-Loading Fire-Arms
Authors: Wm. H. Robertson and Geo. W. Simpson
Invention_Date: February 12, 1856
City: Hartford",
US-0014319-A,"Title: PERCUSSION-LOCK FOR FIREARMS
Authors: JNO. H. B. LATROBE
Invention_Date: February 26, 1856
City: BALTIMORE, MARYLAND",
US-0014406-A,"Title: IMPROVEMENT IN REVOLVING FIRE-ARMS
Authors: F. Newbury
Invention_Date: March 11, 1856
City: Albany",
US-0014420-A,"Title: Improvement in Revolving Fire-Arms
Authors: WM. MT. Storm
Invention_Date: March 11, 1856
City: New York, N.Y.",
US-0014488-A,"Title: IMPROVEMENT IN NEEDLE-GUNS
Authors: GUSTAV AD. BLITTKOWSKI, FREDERICK WILLIAM HOFFMAN
Invention_Date: March 25, 1856
City: NEW YORK, N. Y.",
US-0014491-A,"Title: IMPROVEMENT IN BREECH-LOADING FIRE-ARMS.
Authors: AMBROSE E. BURNSIDE.
Invention_Date: March 25, 1856.
City: Bristol, Rhode Island.",
US-0014513-A,"Title: IMPROVEMENT IN GUN-LOCKS
Authors: EDWIN P. MONROE
Invention_Date: March 25, 1856
City: CHARLESTOWN, MASSACHUSETTS",
US-0014554-A,"Title: IMPROVEMENT IN BREECH-LOADING FIRE-ARMS.
Authors: HEZEKIAH CONANT
Invention_Date: April 1, 1856
City: HARTFORD, CONNECTICUT",
US-0014597-A,"Title: Improvement in Shotguns
Authors: George Buckel and Edward Dorsch
Invention_Date: April 8, 1856
City: Monroe, Michigan",
US-0014667-A,"Title: Improvement in Fire-Arms
Authors: Palmer Lancaster
Invention_Date: April 15, 1856
City: Burr Oak, Michigan",
US-0014710-A,"Title: Improvement in Revolving Fire-Arms
Authors: Gustav A. Blittkowski, Frederick Wm. Hoffman
Invention_Date: April 22, 1856
City: New York, N.Y.",
US-0014774-A,"Title: Improvement in Fire-Arms
Authors: Frederick Newbury
Invention_Date: April 29, 1856
City: Albany",
US-0014780-A,"Title: Improvement in Breech-Loading Fire-Arms
Authors: Simon F. Stanton
Invention_Date: April 29, 1856
City: Manchester",
US-0014819-A,"Title: Improvement in Breech-Loading Guns
Authors: Edward Lindner
Invention_Date: May 6, 1856
City: New York",
US-0014820-A,"Title: Improvement in Repeating Fire-Arms
Authors: George Leonard
Invention_Date: May 6, 1856
City: Shrewsbury",
US-0014850-A,"Title: IMPROVED CARTRIDGE-OPENER
Authors: JESSE S. BUTTERFIELD and SIMEON MARSHALL
Invention_Date: May 13, 1856
City: Philadelphia",
US-0014905-A,"Title: Revolver
Authors: SAM'L COLT
Invention_Date: May 29, 1836
City: HARTFORD, CONNECTICUT",
US-0014949-A,"Title: IMPROVEMENT IN BREECH-LOADING FIRE-ARMS
Authors: N. S. CLEMENT
Invention_Date: May 27, 1856
City: WORCESTER, MASSACHUSETTS",
US-0015032-A,"Title: Improvement in Fire-Arms
Authors: Frederick B. E. Beaumont
Invention_Date: June 3, 1856
City: Upper Woodhall, Barnsley, England",
US-0015041-A,"Title: Improvement in Fire-Arms
Authors: George Kesling
Invention_Date: June 3, 1856
City: Lebanon, Ohio",
US-0015072-A,"Title: IMPROVED BREECH-LOADING FIRE-ARM
Authors: Henry Gross
Invention_Date: June 10, 1856
City: Tiffin, Ohio",
US-0015110-A,"Title: Improvement in Repeating Fire-Arms
Authors: Alexander Hall
Invention_Date: June 10, 1856
City: New York",
US-0015167-A,"Title: Improvement in Fire-Arms
Authors: Fordyce Beals
Invention_Date: June 24, 1856
City: New Haven",
US-0015202-A,"Title: Improvement in Fire-Arms
Authors: James Warner
Invention_Date: June 24, 1856
City: Springfield, Massachusetts",
US-0015240-A,"Title: Improvement in Breech-Loading Fire-Arms
Authors: B. F. Joslyn
Invention_Date: July 1, 1856
City: Worcester",
US-0015244-A,"Title: IMPROVED GUN-CARRIAGE
Authors: JOHN LAURENS
Invention_Date: July 1, 1856
City: CHARLESTON, SOUTH CAROLINA",
US-0015262-A,"Title: Magazine-Hammer for Firearms
Authors: James N. Ward
Invention_Date: July 1, 1856
City: [The city is not clearly indicated in the provided images]",
US-0015292-A,"Title: Muzzle-Loading Fire-Arm
Authors: James Edwin Halsey
Invention_Date: July 8, 1856
City: New York",
US-0015307-A,"Title: Improvement In Breech-Loading Fire-Arms
Authors: William Mont Storm
Invention_Date: July 8, 1856
City: New York",
US-0015315-A,"Title: IMPROVED AUTOMATIC CANNON
Authors: CHARLES E. BARNES AND M. W. OLIVER.
Invention_Date: July 8, 1856
City: Lowell, Massachusetts",
US-0015347-A,"Title: IMPROVEMENT IN FIRE-ARMS
Authors: GEORGE H. SOULE
Invention_Date: July 15, 1856
City: JERSEY CITY, NEW JERSEY",
US-0015357-A,"Title: Machine Gun
Authors: J. Dodge
Invention_Date: July 15, 1856
City: [Unavailable]",
US-0015388-A,"Title: IMPROVEMENT IN REPEATING FIRE-ARMS.
Authors: C. S. PETTENGILL
Invention_Date: July 22, 1856
City: New Haven",
US-0015397-A,"Title: Improved Trigger-Protector for Fire-Arms
Authors: Bernard H. Westerhood
Invention_Date: July 22, 1856
City: Philadelphia",
US-0015496-A,"Title: Breech-Loading Fire-Arm
Authors: Gilbert Smith
Invention_Date: August 5, 1856
City: Buttermilk Falls, New York",
US-0015516-A,"Title: IMPROVEMENT IN FIRE-ARMS
Authors: FREDERICK W. HOFFMAN
Invention_Date: August 12, 1856
City: NEW YORK, N.Y.",
US-0015521-A,"Title: IMPROVED FIRE-ARM
Authors: FREDERICK D. NEWBURY
Invention_Date: August 12, 1856
City: ALBANY, NEW YORK",
US-0015522-A,"Title: Improvement in Fire-Arms
Authors: Abner N. Newton
Invention_Date: August 12, 1856
City: Richmond",
US-0015682-A,"Title: IMPROVEMENT IN BREECH-LOADING ORDNANCE
Authors: G. W. BISHUP
Invention_Date: September 9, 1856
City: BROOKLYN, NEW YORK",
US-0015734-A,"Title: Revolver
Authors: E. H. Graham
Invention_Date: September 16, 1856
City: Manchester",
US-0015797-A,"Title: IMPROVED FIRE-ARM
Authors: JOSEPH ADAMS
Invention_Date: September 30, 1856
City: CLEVELAND, OHIO",
US-0015925-A,"Title: Improved Fire-Arm
Authors: A. Le Mat
Invention_Date: October 21, 1856
City: New Orleans",
US-0015990-A,"Title: Improvement in Breech-Loading Fire-Arms
Authors: T. A. Washington
Invention_Date: October 28, 1856
City: [The city is not specified in the images provided]",
US-0015995-A,"Title: Improvement in Breech-Loading Fire-Arms.
Authors: G. W. Morse.
Invention_Date: October 28, 1856.
City: Baton Rouge.",
US-0016070-A,"Title: Breech Loading Gun
Authors: Gustav Scharffe
Invention_Date: November 11, 1856
City: New York",
US-0016072-A,"Title: Improvement in Breech-Loading Guns.
Authors: Christian Sharps.
Invention_Date: November 11, 1856.
City: Philadelphia.",
US-0016124-A,"Title: IMPROVEMENT IN FIRE-ARMS
Authors: ALEXANDER LE MAT
Invention_Date: November 25, 1856
City: NEW ORLEANS, LOUISIANA",
US-0016288-A,"Title: Improvement in Breech-Loading Fire-Arms
Authors: H. Schroeder, L. Salewski, Wm. Schmidt
Invention_Date: December 23, 1856
City: Bloomington, Ill",
US-0016367-A,"Title: IMPROVED FIRE-ARM
Authors: ETHAN ALLEN
Invention_Date: January 13, 1857
City: WORCESTER, MASSACHUSETTS",
US-0016377-A,"Title: IMPROVED MODE OF RIFLING ORDNANCE.
Authors: HORACE E. DIMICK.
Invention_Date: January 13, 1857.
City: ST. LOUIS, MISSOURI.",
US-0016411-A,"Title: IMPROVEMENT IN LOCKS OF FIRE-ARMS
Authors: ALFRED TONKS
Invention_Date: January 13, 1857
City: BOSTON, MASSACHUSETTS",
US-0016477-A,"Title: IMPROVEMENT IN REPEATING FIRE-ARMS
Authors: HEINRICH GENHART
Invention_Date: January 27, 1857
City: LIEGE, BELGIUM",
US-0016503-A,"Title: IMPROVED MODE OF ALTERING FLINT-LOCK FIRE-ARMS TO PERCUSSION
Authors: JAMES NOBLE WARD
Invention_Date: January 27, 1857
City: [The city is not specified in the provided documents.]",
US-0016568-A,"Title: IMPROVEMENT IN ACCELERATING FIRE-ARMS
Authors: AZEL S. LYMAN
Invention_Date: February 3, 1857
City: NEW YORK, N.Y.",
US-0016571-A,"Title: Muzzle-loading Fire-arm
Authors: William S. Butler
Invention_Date: February 3, 1857
City: Rocky Hill, Connecticut",
US-0016575-A,"Title: IMPROVEMENT IN FIRE-ARMS
Authors: FRANCIS S. BRETTELL, JOS. B. FRISBIE
Invention_Date: February 10, 1857
City: ALLEGHENY CITY, PA",
US-0016634-A,"Title: Self-Setting Hair-Triggered Gun-Lock
Authors: Jonathan Altman
Invention_Date: February 17, 1857
City: Armstrong County, Pennsylvania",
US-0016683-A,"Title: Improvement in Many-Chambered Rotating-Breech Fire-Arms
Authors: Samuel Colt
Invention_Date: February 24, 1857
City: Hartford, Connecticut",
US-0016716-A,"Title: Improvement in the Mode of Lubricating Fire-Arms
Authors: Saml. Colt
Invention_Date: March 3, 1857
City: Hartford",
US-0016761-A,"Title: Improvement in Portable Fire-Arms
Authors: John Tilton and William Floyd
Invention_Date: March 3, 1857
City: Rock House, Ohio",
US-0016797-A,"Title: IMPROVED NIPPLE FOR DISCHARGING OR WITHDRAWING CARTRIDGES FROM BREECH LOADING FIRE-ARMS.
Authors: WM. CLEVELAND HICKS.
Invention_Date: March 10, 1857.
City: New Haven, Connecticut.",
US-0016846-A,"Title: IMPROVEMENT IN FIRE-ARMS
Authors: SEWELL K. LOVEWELL
Invention_Date: March 17, 1857
City: GARDNER, MASSACHUSETTS",
US-0016860-A,"Title: Improved Piston for Muzzle-Loading Guns
Authors: John T. Foster and Jacob J. Banta
Invention_Date: March 17, 1857
City: Jersey City",
US-0017032-A,"Title: Improvement in Revolving Fire-Arms
Authors: Josiah Ells
Invention_Date: April 14, 1857
City: Pittsburg, Pennsylvania",
US-0017044-A,"Title: IMPROVED RAMMER FOR MANY-CHAMBERED BREECH FIRE-ARMS.
Authors: JAMES KERR
Invention_Date: April 14, 1857
City: LONDON",
US-0017136-A,"Title: IMPROVEMENT IN FIRE-ARMS
Authors: G.A. BLITTKOWSKI
Invention_Date: April 28, 1867
City: NEW YORK, N.Y.",
US-0017143-A,"Title: Improvement in Fire-Arms
Authors: Josiah Ells
Invention_Date: April 28, 1857
City: Pittsburg, Pennsylvania",
US-0017233-A,"Title: Firearm
Authors: John B. Read
Invention_Date: May 5, 1857
City: Tuscaloosa",
US-0017359-A,"Title: IMPROVEMENT IN REVOLVING-FIRE-ARMS
Authors: FORDYCE BEALS
Invention_Date: May 26, 1857
City: NEW HAVEN",
US-0017382-A,"Title: Improvement in Fire-Arms
Authors: Edward Lindner
Invention_Date: May 26, 1857
City: New York",
US-0017386-A,"Title: IMPROVED REPEATING FIRE-ARM
Authors: W. W. MARSTON
Invention_Date: May 26, 1857
City: NEW YORK, N.Y.",
US-0017642-A,"Title: IMPROVED BREECH-LOADING FIRE-ARM
Authors: JOHN P. SCHENKL
Invention_Date: June 23, 1857
City: BOSTON, MASSACHUSETTS",
US-0017644-A,"Title: Improved Breech-Loading Fire-Arm
Authors: Gilbert Smith
Invention_Date: June 23, 1857
City: Buttermilk Falls, New York",
US-0017698-A,"Title: Improvement in Fire-Arms
Authors: Jacob Shaw, Jr.
Invention_Date: June 30, 1857
City: Hinckley, Ohio",
US-0017733-A,"Title: Self-Priming Gun Lock
Authors: Mahlon J. Gallagher
Invention_Date: July 7, 1857
City: Savannah",
US-0017904-A,"Title: IMPROVEMENT IN REVOLVING FIRE-ARMS
Authors: JAMES WARNER
Invention_Date: July 28, 1857
City: SPRINGFIELD, MASSACHUSETTS",
US-0017915-A,"Title: Improvement in Walking-Stick Guns.
Authors: Ira Buckman, Jr.
Invention_Date: August 4, 1857.
City: New York, N.Y.",
US-0017920-A,"Title: IMPROVED MODE OF DISCHARGING CANNON.
Authors: JOSIAH DODGE
Invention_Date: August 4, 1857
City: DUMMERSTON, VERMONT",
US-0018387-A,"Title: Improvement in Hair-Triggers for Fire-Arms
Authors: P. F. Charpie
Invention_Date: October 13, 1857
City: Mount Vernon, Ohio",
US-0018418-A,"Title: Gun-Lock
Authors: Michael Tromly
Invention_Date: October 13, 1857
City: Mount Vernon, Illinois",
US-0018472-A,"Title: Breech-Loading Fire-Arm
Authors: Chauncey D. Skinner, Dennis Tryon
Invention_Date: October 20, 1857
City: Middletown",
US-0018486-A,"Title: Improved Mode of Priming Repeating Fire-Arms
Authors: G. R. Crooker
Invention_Date: October 20, 1857
City: New York",
US-0018634-A,"Title: IMPROVEMENT IN BREECH-LOADING FIRE-ARMS
Authors: J. DURELL GREENE
Invention_Date: November 17, 1857
City: CAMBRIDGE",
US-0018678-A,"Title: Improvement In Many-Chambered Rotating-Breech Fire-Arms
Authors: Samuel Colt
Invention_Date: November 24, 1857
City: Hartford, Connecticut",
US-0018836-A,"Title: IMPROVEMENT IN REVOLVING FIRE-ARMS
Authors: ETHAN ALLEN
Invention_Date: December 15, 1857
City: WORCESTER, MASSACHUSETTS",
US-0018876-A,"Title: Improvement in Bayonet-Fastenings
Authors: James N. Ward
Invention_Date: December 15, 1857
City: New York",
US-0019068-A,"Title: Improvement in Needle-Guns
Authors: William Burghart
Invention_Date: January 12, 1858
City: Lawrence",
US-0019121-A,"Title: Improvement in Locks of Double-Barreled Guns
Authors: Henry Barnes
Invention_Date: January 19, 1858
City: Wilson",
US-0019213-A,"Title: Improvement in Nipple-Guards of Fire-Arms
Authors: David W. Smith
Invention_Date: January 26, 1858
City: Boston",
US-0019327-A,"Title: Improvement in Fire-Arms
Authors: F. D. Newbury, assignor to Richard V. De Witt, Jr.
Invention_Date: February 9, 1858
City: Albany, New York",
US-0019328-A,"Title: IMPROVEMENT IN CANE-GUNS
Authors: JOHN F. THOMAS
Invention_Date: February 9, 1858
City: ILION, NEW YORK",
US-0019387-A,"Title: IMPROVEMENT IN REPEATING FIRE-ARMS
Authors: CHAS. G. TERREL
Invention_Date: February 16, 1858
City: SHULLSBURG, WISCONSIN",
US-0019553-A,"Title: Improvement in Repeating Fire-Arm
Authors: Alexis C. Faivre
Invention_Date: March 9, 1858
City: Meadville, Pennsylvania",
US-0019674-A,"Title: Improvement in Walking-Stick Guns
Authors: Robert R. Beckwith
Invention_Date: March 23, 1858
City: New-York, N.Y.",
US-0019739-A,"Title: Improvement in Revolving Fire-Arms
Authors: F. D. Newbury
Invention_Date: March 23, 1858
City: Albany",
US-0019868-A,"Title: Improvement in Removable Rammers of Revolving Fire-Arms
Authors: Henry S. North
Invention_Date: April 6, 1858
City: Middletown, Connecticut",
US-0019961-A,"Title: Improvement in Revolving Fire-Arms
Authors: Rollin White
Invention_Date: April 13, 1858
City: Hartford, Connecticut",
US-0020041-A,"Title: Improvement in Breech-Loading Fire-Arms
Authors: Calvin Cox
Invention_Date: April 27, 1858
City: Coxville, North Carolina",
US-0020073-A,"Title: Improvement in Breech-Loading Fire-Arms.
Authors: Thomas Lee.
Invention_Date: April 27, 1858.
City: New York.",
US-0020144-A,"Title: Improvement in Revolving Fire-Arms
Authors: Samuel Colt
Invention_Date: May 4, 1858
City: Hartford, Connecticut",
US-0020160-A,"Title: Improvement in Revolving Fire-Arms
Authors: B. F. Joslyn
Invention_Date: May 4, 1858
City: Worcester",
US-0020218-A,"Title: Locomotive Gravel Shooter
Authors: Stephen Scotton
Invention_Date: May 11, 1858
City: Richmond, Indiana",
US-0020229-A,"Title: IMPROVEMENT IN REPEATING-ORDNANCE.
Authors: GREY UTLEY
Invention_Date: May 11, 1858
City: LOUISBURG, NORTH CAROLINA",
US-0020315-A,"Title: Improvement in Breech-Loading Rifles
Authors: Chas. Wm. Alexander
Invention_Date: May 25, 1858
City: Moorefield, Virginia",
US-0020496-A,"Title: IMPROVEMENT IN REVOLVING FIRE-ARMS
Authors: MOSES KINSEY
Invention_Date: June 8, 1858
City: NEWARK, NEW JERSEY",
US-0020607-A,"Title: IMPROVEMENT IN REVOLVING FIRE-ARMS
Authors: FRANCIS H. HARRINGTON
Invention_Date: June 15, 1858
City: SPRINGFIELD, MASSACHUSETTS",
US-0020608-A,"Title: Improvement in Breech-Loading Cannon
Authors: James H. Merrill
Invention_Date: June 15, 1858
City: Baltimore",
US-0020757-A,"Title: IMPROVEMENT IN DOUBLE-ACTING GUN-LOCKS
Authors: E. Brey
Invention_Date: June 29, 1858
City: Pennsburg",
US-0020765-A,"Title: Improvement in Revolving Fire-Arms
Authors: Frederick D. Newbury
Invention_Date: June 29, 1858
City: Albany",
US-0020776-A,"Title: Improvement in Breech-Loading Fire-Arms
Authors: E. Brooks and G. Walker
Invention_Date: July 6, 1858
City: Philadelphia",
US-0020825-A,"Title: IMPROVEMENT IN BREECH-LOADING FIRE-ARMS
Authors: GEORGE H. SOULE
Invention_Date: July 6, 1858
City: JERSEY CITY, NEW JERSEY",
US-0020954-A,"Title: Improvement in Breech-Loading Fire-Arms
Authors: James H. Merrill
Invention_Date: July 20, 1858
City: Baltimore",
US-0021054-A,"Title: IMPROVEMENT IN REVOLVING FIRE-ARMS
Authors: EDWARD A. RAYMOND, CHARLES ROBITAILLE
Invention_Date: July 27, 1858
City: BROOKLYN",
US-0021149-A,"Title: IMPROVEMENT IN REPEATING FIRE-ARMS.
Authors: F. B. PRINDLE
Invention_Date: August 10, 1858
City: NEW HAVEN, CONNECTICUT",
US-0021188-A,"Title: IMPROVEMENT IN REVOLVING FIRE-ARMS
Authors: W. H. ELLIOT
Invention_Date: August 17, 1858
City: Plattsburg, New York",
US-0021215-A,"Title: Improvement in Revolving Fire-Arms
Authors: Joseph Rider
Invention_Date: August 17, 1858
City: Newark, Ohio",
US-0021400-A,"Title: Improvement In Revolving Fire-Arms
Authors: Ethan Allen
Invention_Date: September 7, 1858
City: Worcester",
US-0021523-A,"Title: Improvement in Breech-Loading Fire-Arms
Authors: E. T. Starr
Invention_Date: September 14, 1858
City: New York, N.Y.",
US-0021623-A,"Title: IMPROVEMENT IN REVOLVING FIRE-ARMS
Authors: WILLIAM PALMER
Invention_Date: September 28, 1858
City: NEW YORK, N.Y.",
US-0021730-A,"Title: IMPROVEMENT IN REVOLVING FIRE-ARMS
Authors: THOMAS K. AUSTIN
Invention_Date: October 12, 1858
City: NEW YORK, N.Y.",
US-0021802-A,"Title: Muzzle-Loader
Authors: J. P. Schenkl
Invention_Date: Oct. 12, 1858
City: Worcester",
US-0022005-A,"Title: Improvement in Revolving Fire-Arms
Authors: Ethan Allen
Invention_Date: November 9, 1858
City: Worcester, Massachusetts",
US-0022094-A,"Title: Improvement in Breech-Loading Fire-Arms
Authors: John C. Symmes
Invention_Date: November 16, 1858
City: Watertown Arsenal, Massachusetts",
US-0022299-A,"Title: Breech-Loading Ordnance
Authors: Edward Marshall
Invention_Date: December 14, 1858
City: New York, N.Y.",
US-0022325-A,"Title: IMPROVEMENT IN BREECH-LOADING CANNONS.
Authors: EDWARD S. WRIGHT and THEODORE P. GOULD.
Invention_Date: December 14, 1858.
City: BUFFALO, NEW YORK.",
US-0022348-A,"Title: Improvement in Breech-Loading Revolving Fire-Arms
Authors: E. Claude
Invention_Date: December 21, 1858
City: New York, N.Y.",
US-0022377-A,"Title: Improvement in Quoins for Gun-Carriages
Authors: David D. Porter
Invention_Date: December 21, 1858
City: Navy Yard near Portsmouth, New Hampshire",
US-0022412-A,"Title: IMPROVEMENT IN REVOLVING FIRE-ARMS
Authors: JNO. W. COCHRAN
Invention_Date: December 28, 1858
City: NEW YORK, N.Y.",
US-0022427-A,"Title: Improvement in Breech-Loading Cannon
Authors: John W. Hollensbury
Invention_Date: December 28, 1858
City: Alexandria, Virginia",
US-0022472-A,"Title: Improvement in Method of Blasting or Removing Submarine Bodies
Authors: Samuel Eakins, assignor to himself and M. S. Wickersham
Invention_Date: December 28, 1858
City: Philadelphia",
US-0022511-A,"Title: Improvement in Revolving Fire-Arms
Authors: C. S. Pettengill
Invention_Date: January 4, 1859
City: New Haven",
US-0022618-A,"Title: Primer for Fire-Arm
Authors: William H. Bell
Invention_Date: January 18, 1859
City: Washington, District of Columbia",
